hero,role,data_tier,map,map_name,update_date,win_rate,pick_rate,win_rate_z,pick_rate_log,pick_rate_z,total_score,rank
한조,Damage,Bronze,eichenwalde,아이헨발데,2026-04-26,49.4,5.7,0.1639957267370261,1.9021075263969205,-0.3632643400254776,-0.0469082999679753,B
해저드,Tank,Bronze,eichenwalde,아이헨발데,2026-04-26,49.5,3.1,0.1877564712358568,1.410986973710262,-1.0849249432434178,-0.321316094555853,B
시에라,Damage,Silver,eichenwalde,아이헨발데,2026-04-26,52.5,27.8,1.2449959531141856,3.3603753871419,1.8377561276591847,1.4821000229321852,S
라마트라,Tank,Silver,eichenwalde,아이헨발데,2026-04-26,49.3,7.9,0.1117927208317779,2.186051276738094,0.0338998343758772,0.0806355662494176,A
D.VA,Tank,Silver,eichenwalde,아이헨발데,2026-04-26,46.7,8.0,-0.8089349053976754,2.1972245773362196,0.0510629228470353,-0.4649357740997911,C
겐지,Damage,Silver,eichenwalde,아이헨발데,2026-04-26,53.6,11.1,1.6345345642112634,2.493205452602695,0.5057133552198695,1.1830060806147058,S
도미나,Tank,Silver,eichenwalde,아이헨발데,2026-04-26,51.0,8.1,0.7138069379818075,2.2082744135228043,0.0680363600508976,0.4554987068094435,S
둠피스트,Tank,Silver,eichenwalde,아이헨발데,2026-04-26,52.0,3.0,1.0679329480700597,1.3862943611198906,-1.194591118465644,0.1629233214557781,A
라이프위버,Support,Silver,eichenwalde,아이헨발데,2026-04-26,47.6,7.0,-0.490221496318249,2.0794415416798357,-0.1298612940948461,-0.3460774154288878,C
라인하르트,Tank,Silver,eichenwalde,아이헨발데,2026-04-26,50.3,10.2,0.46591873092003,2.4159137783010487,0.3869871263429993,0.4343460890892178,S
레킹볼,Tank,Silver,eichenwalde,아이헨발데,2026-04-26,51.6,2.3,0.9262825440347592,1.1939224684724346,-1.4900898194874688,-0.0402664013741319,B
로드호그,Tank,Silver,eichenwalde,아이헨발데,2026-04-26,42.5,5.0,-2.296264147768335,1.791759469228055,-0.5717640978093046,-1.606464127784723,C
루시우,Support,Silver,eichenwalde,아이헨발데,2026-04-26,48.7,7.0,-0.1006828852211712,2.0794415416798357,-0.1298612940948461,-0.1123542487706411,B
리퍼,Damage,Silver,eichenwalde,아이헨발데,2026-04-26,48.7,13.5,-0.1006828852211712,2.6741486494265287,0.7836566601608169,0.253052932931624,A
마우가,Tank,Silver,eichenwalde,아이헨발데,2026-04-26,47.0,4.8,-0.7026971023712008,1.7578579175523736,-0.6238396081394285,-0.6711541046784919,C
메르시,Support,Silver,eichenwalde,아이헨발데,2026-04-26,43.4,10.8,-1.9775507386889088,2.468099531471619,0.4671486409048465,-0.9996709868514068,C
메이,Damage,Silver,eichenwalde,아이헨발데,2026-04-26,48.3,6.2,-0.242333289256474,1.9740810260220096,-0.2917035210824119,-0.2620813819868492,B
모이라,Support,Silver,eichenwalde,아이헨발데,2026-04-26,45.2,20.5,-1.3401239205300537,3.068052935133617,1.3887253276853786,-0.2485842212438805,B
미즈키,Support,Silver,eichenwalde,아이헨발데,2026-04-26,51.7,12.6,0.961695145043585,2.6100697927420065,0.6852263819499506,0.8511076398061312,S
바스티온,Damage,Silver,eichenwalde,아이헨발데,2026-04-26,44.9,10.3,-1.4463617235565307,2.424802725718295,0.4006412645806536,-0.7075605283016569,C
바티스트,Support,Silver,eichenwalde,아이헨발데,2026-04-26,45.7,5.7,-1.1630609154859275,1.9021075263969205,-0.4022606058753804,-0.8587407916417087,C
벤데타,Damage,Silver,eichenwalde,아이헨발데,2026-04-26,49.4,2.4,0.1472053218406037,1.2237754316221157,-1.4442332667916464,-0.4893701136122964,C
벤처,Damage,Silver,eichenwalde,아이헨발데,2026-04-26,54.2,2.6,1.8470101702642152,1.2809338454620642,-1.3564333454532105,0.5656327639772448,S
브리기테,Support,Silver,eichenwalde,아이헨발데,2026-04-26,48.3,2.5,-0.242333289256474,1.252762968495368,-1.39970607846915,-0.7052824049415445,C
소전,Damage,Silver,eichenwalde,아이헨발데,2026-04-26,42.1,10.9,-2.4379145518036354,2.4765384001174837,0.4801114219464445,-1.2707041623036033,C
솔저: 76,Damage,Silver,eichenwalde,아이헨발데,2026-04-26,45.7,18.3,-1.1630609154859275,2.9601050959108397,1.222908763584192,-0.2086730438578796,B
솜브라,Damage,Silver,eichenwalde,아이헨발데,2026-04-26,50.4,2.4,0.5013313319288558,1.2237754316221157,-1.4442332667916464,-0.2768945075593451,B
시그마,Tank,Silver,eichenwalde,아이헨발데,2026-04-26,51.0,15.2,0.7138069379818075,2.785011242238338,0.9539505202302668,0.8098643708811912,S
시메트라,Damage,Silver,eichenwalde,아이헨발데,2026-04-26,50.8,4.2,0.6429817359641561,1.6486586255873816,-0.7915785043163946,0.0691576398519357,A
아나,Support,Silver,eichenwalde,아이헨발데,2026-04-26,49.5,38.0,0.1826179228494294,3.6635616461296463,2.3034746090109883,1.030960597314053,S
안란,Damage,Silver,eichenwalde,아이헨발데,2026-04-26,52.2,9.2,1.138758150087711,2.322387720290225,0.2433235782354914,0.7805843213468232,S
애쉬,Damage,Silver,eichenwalde,아이헨발데,2026-04-26,48.9,7.0,-0.0298576832035223,2.0794415416798357,-0.1298612940948461,-0.0698591275600518,B
에코,Damage,Silver,eichenwalde,아이헨발데,2026-04-26,51.8,4.2,0.9971077460524082,1.6486586255873816,-0.7915785043163946,0.2816332459048869,A
엠레,Damage,Silver,eichenwalde,아이헨발데,2026-04-26,47.4,15.1,-0.5610466983359005,2.7788192719904172,0.9444391558628144,0.0411476433435855,A
오리사,Tank,Silver,eichenwalde,아이헨발데,2026-04-26,47.3,13.6,-0.5964592993447262,2.681021528714291,0.7942139555840907,-0.0401899973731993,A
우양,Support,Silver,eichenwalde,아이헨발데,2026-04-26,50.2,10.2,0.4305061299112069,2.4159137783010487,0.3869871263429993,0.4130985284839239,A
위도우메이커,Damage,Silver,eichenwalde,아이헨발데,2026-04-26,45.1,1.5,-1.3755365215388793,0.9162907318741552,-1.9165544989069951,-1.5919437124861258,C
윈스턴,Tank,Silver,eichenwalde,아이헨발데,2026-04-26,48.6,7.7,-0.1360954862299969,2.1633230256605382,-0.0010125874830885,-0.0820623267312335,B
일리아리,Support,Silver,eichenwalde,아이헨발데,2026-04-26,52.6,16.3,1.2804085541230117,2.8507065015037334,1.0548637228247468,1.1901906216037057,S
자리야,Tank,Silver,eichenwalde,아이헨발데,2026-04-26,49.6,9.1,0.2180305238582551,2.312535423847214,0.2281896584048683,0.2220941776769004,A
정커퀸,Tank,Silver,eichenwalde,아이헨발데,2026-04-26,46.7,1.7,-0.8089349053976754,0.9932517730102832,-1.7983361491676693,-1.204695402905673,C
정크랫,Damage,Silver,eichenwalde,아이헨발데,2026-04-26,46.9,9.4,-0.7381097033800265,2.341805806147327,0.2731513200544038,-0.3336052940062544,C
제트팩 캣,Support,Silver,eichenwalde,아이헨발데,2026-04-26,50.7,4.7,0.6075691349553329,1.7404661748405046,-0.6505547238932738,0.1043195914158902,A
젠야타,Support,Silver,eichenwalde,아이헨발데,2026-04-26,51.9,12.1,1.032520347061234,2.5726122302071057,0.6276885529034196,0.8705876293981081,S
주노,Support,Silver,eichenwalde,아이헨발데,2026-04-26,47.5,9.3,-0.5256340973270748,2.33214389523559,0.2583098477139555,-0.2120565193106626,B
캐서디,Damage,Silver,eichenwalde,아이헨발데,2026-04-26,46.1,13.9,-1.0214105114506271,2.7013612129514133,0.8254573466457903,-0.28266336821206,B
키리코,Support,Silver,eichenwalde,아이헨발데,2026-04-26,49.2,43.4,0.0763801198229548,3.7932394694381792,2.502670176573628,1.0468961425232242,S
토르비욘,Damage,Silver,eichenwalde,아이헨발데,2026-04-26,50.1,6.8,0.3950935289023811,2.0541237336955462,-0.1687514836600547,0.1695555238774068,A
트레이서,Damage,Silver,eichenwalde,아이헨발데,2026-04-26,51.3,4.7,0.8200447410082822,1.7404661748405046,-0.6505547238932738,0.2318049550476597,A
파라,Damage,Silver,eichenwalde,아이헨발데,2026-04-26,53.4,8.1,1.563709362193612,2.2082744135228043,0.0680363600508976,0.9654401613365262,S
프레야,Damage,Silver,eichenwalde,아이헨발데,2026-04-26,50.1,2.7,0.3950935289023811,1.308332819650179,-1.3143463171951066,-0.288682409536614,B
한조,Damage,Silver,eichenwalde,아이헨발데,2026-04-26,48.7,7.5,-0.1006828852211712,2.1400661634962708,-0.0367369984914009,-0.0751045305292631,B
해저드,Tank,Silver,eichenwalde,아이헨발데,2026-04-26,49.8,3.4,0.288855725875904,1.4816045409242156,-1.04818701577301,-0.2459613707836616,B
시에라,Damage,Platinum,eichenwalde,아이헨발데,2026-04-26,50.9,23.5,0.7463977832016793,3.1986731175506815,1.6771470504191488,1.118697490088667,S
라마트라,Tank,Platinum,eichenwalde,아이헨발데,2026-04-26,47.7,5.7,-0.1499386275305791,1.9021075263969205,-0.4190919760812989,-0.257599966950867,B
D.VA,Tank,Platinum,eichenwalde,아이헨발데,2026-04-26,49.1,6.7,0.242208552164784,2.0412203288596382,-0.1941795708795679,0.0676533029470432,A
겐지,Damage,Platinum,eichenwalde,아이헨발데,2026-04-26,51.5,15.9,0.9144608602139784,2.827313621929028,1.0767468293312872,0.979375247860902,S
도미나,Tank,Platinum,eichenwalde,아이헨발데,2026-04-26,49.4,6.2,0.3262400906709325,1.9740810260220096,-0.3027278986930729,0.0746528949253303,A
둠피스트,Tank,Platinum,eichenwalde,아이헨발데,2026-04-26,50.2,5.7,0.5503241933539986,1.9021075263969205,-0.4190919760812989,0.1625577255798796,A
라이프위버,Support,Platinum,eichenwalde,아이헨발데,2026-04-26,43.7,7.2,-1.2703591409459036,2.104134154270207,-0.0924628378181006,-0.7992006196947824,C
라인하르트,Tank,Platinum,eichenwalde,아이헨발데,2026-04-26,48.0,9.1,-0.0659070890244306,2.312535423847214,0.2444725840689002,0.0582447802129017,A
레킹볼,Tank,Platinum,eichenwalde,아이헨발데,2026-04-26,50.5,3.2,0.6343557318601473,1.4350845252893227,-1.1741573949653086,-0.0890495188700351,B
로드호그,Tank,Platinum,eichenwalde,아이헨발데,2026-04-26,39.7,5.9,-2.390779654361228,1.9315214116032136,-0.3715367004275861,-1.5830824727877713,C
루시우,Support,Platinum,eichenwalde,아이헨발데,2026-04-26,48.9,3.6,0.186187526494017,1.5260563034950494,-1.0270776073432322,-0.2991185270408827,B
리퍼,Damage,Platinum,eichenwalde,아이헨발데,2026-04-26,51.0,11.1,0.7744082960370627,2.493205452602695,0.5365731671633387,0.6792742444875731,A
마우가,Tank,Platinum,eichenwalde,아이헨발데,2026-04-26,44.0,4.9,-1.186327602439755,1.7749523509116738,-0.6246717347084711,-0.9616652553472416,C
메르시,Support,Platinum,eichenwalde,아이헨발데,2026-04-26,45.1,8.1,-0.8782119612505406,2.2082744135228043,0.0759072602044059,-0.4965642726685619,B
메이,Damage,Platinum,eichenwalde,아이헨발데,2026-04-26,44.0,6.2,-1.186327602439755,1.9740810260220096,-0.3027278986930729,-0.8328877209410822,C
모이라,Support,Platinum,eichenwalde,아이헨발데,2026-04-26,44.2,10.8,-1.1303065767689882,2.468099531471619,0.4959828476065989,-0.4797908070187533,B
미즈키,Support,Platinum,eichenwalde,아이헨발데,2026-04-26,48.4,8.6,0.0461349623171014,2.26176309847379,0.162385776706351,0.0926352880728012,A
바스티온,Damage,Platinum,eichenwalde,아이헨발데,2026-04-26,44.4,6.0,-1.0742855510982232,1.9459101490553132,-0.3482735248544018,-0.7838807406006947,C
바티스트,Support,Platinum,eichenwalde,아이헨발데,2026-04-26,43.0,6.8,-1.4664327307935865,2.0541237336955462,-0.1733178258384277,-0.9491867688115228,C
벤데타,Damage,Platinum,eichenwalde,아이헨발데,2026-04-26,44.0,2.1,-1.186327602439755,1.1314021114911006,-1.6651398271762503,-1.3778524923343534,C
벤처,Damage,Platinum,eichenwalde,아이헨발데,2026-04-26,53.2,3.2,1.390639578415492,1.4350845252893227,-1.1741573949653086,0.3647207890631718,A
브리기테,Support,Platinum,eichenwalde,아이헨발데,2026-04-26,47.5,3.2,-0.2059596532013461,1.4350845252893227,-1.1741573949653086,-0.5932387499069312,C
소전,Damage,Platinum,eichenwalde,아이헨발데,2026-04-26,43.1,10.5,-1.438422217958203,2.4423470353692043,0.4543471696833207,-0.6813144629015935,C
솔저: 76,Damage,Platinum,eichenwalde,아이헨발데,2026-04-26,46.1,13.2,-0.5981068328967094,2.653241964607215,0.7953142477671791,-0.0407384006311539,B
솜브라,Damage,Platinum,eichenwalde,아이헨발데,2026-04-26,46.2,2.6,-0.5700963200613258,1.2809338454620642,-1.423382481008143,-0.9114107844400527,C
시그마,Tank,Platinum,eichenwalde,아이헨발데,2026-04-26,52.2,14.0,1.110534450061661,2.70805020110221,0.8839261661293175,1.0198911364887235,S
시메트라,Damage,Platinum,eichenwalde,아이헨발데,2026-04-26,51.7,4.0,0.9704818858847454,1.6094379124341005,-0.8922693231013988,0.2253814022902875,A
아나,Support,Platinum,eichenwalde,아이헨발데,2026-04-26,50.9,56.6,0.7463977832016793,4.053522567701846,3.059235848252137,1.6715330092218623,S
안란,Damage,Platinum,eichenwalde,아이헨발데,2026-04-26,52.7,7.5,1.2505870142385764,2.1400661634962708,-0.0343693016683235,0.7366044878758164,S
애쉬,Damage,Platinum,eichenwalde,아이헨발데,2026-04-26,46.5,8.4,-0.4860647815551773,2.2407096892759584,0.128347407724102,-0.2402999058434655,B
에코,Damage,Platinum,eichenwalde,아이헨발데,2026-04-26,53.4,6.9,1.446660604086257,2.066862759472976,-0.152721842745524,0.8069076253535447,S
엠레,Damage,Platinum,eichenwalde,아이헨발데,2026-04-26,49.9,16.6,0.4662926548478481,2.8678989020441064,1.142363600792092,0.7367210332255458,S
오리사,Tank,Platinum,eichenwalde,아이헨발데,2026-04-26,45.1,10.8,-0.8782119612505406,2.468099531471619,0.4959828476065989,-0.3285340377076847,B
우양,Support,Platinum,eichenwalde,아이헨발데,2026-04-26,51.7,11.9,0.9704818858847454,2.5572273113676265,0.6400813273426663,0.8383216624679137,S
위도우메이커,Damage,Platinum,eichenwalde,아이헨발데,2026-04-26,43.0,1.8,-1.4664327307935865,1.0296194171811583,-1.8296983018809547,-1.6117389592285338,C
윈스턴,Tank,Platinum,eichenwalde,아이헨발데,2026-04-26,49.5,9.9,0.3542506035063161,2.388762789235098,0.3677141534145752,0.3596360234696197,A
일리아리,Support,Platinum,eichenwalde,아이헨발데,2026-04-26,52.2,16.5,1.110534450061661,2.862200880929469,1.1331512521721518,1.1195811709058574,S
자리야,Tank,Platinum,eichenwalde,아이헨발데,2026-04-26,49.4,10.3,0.3262400906709325,2.424802725718295,0.4259821823397045,0.3661369273384414,A
정커퀸,Tank,Platinum,eichenwalde,아이헨발데,2026-04-26,47.5,1.9,-0.2059596532013461,1.0647107369924282,-1.772963961110478,-0.8327613763649989,C
정크랫,Damage,Platinum,eichenwalde,아이헨발데,2026-04-26,46.9,6.1,-0.3740227302136453,1.9600947840472696,-0.3253403345478908,-0.3545497719473435,B
제트팩 캣,Support,Platinum,eichenwalde,아이헨발데,2026-04-26,51.4,5.1,0.8864503473785948,1.8082887711792657,-0.5707746502527887,0.3035603483260414,A
젠야타,Support,Platinum,eichenwalde,아이헨발데,2026-04-26,51.0,14.7,0.7744082960370627,2.7536607123542622,0.957667544396274,0.8477119953807473,S
주노,Support,Platinum,eichenwalde,아이헨발데,2026-04-26,47.5,4.8,-0.2059596532013461,1.7578579175523736,-0.6523093787954077,-0.3844995434389708,B
캐서디,Damage,Platinum,eichenwalde,아이헨발데,2026-04-26,42.9,20.1,-1.49444324362897,3.0492730404820207,1.435602562234161,-0.3224249212837174,B
키리코,Support,Platinum,eichenwalde,아이헨발데,2026-04-26,47.4,42.1,-0.2339701660367297,3.763522997109702,2.59037532805071,0.8957680315982463,S
토르비욘,Damage,Platinum,eichenwalde,아이헨발데,2026-04-26,49.6,5.5,0.3822611163416995,1.8718021769015911,-0.468088538042591,0.0421212545879833,B
트레이서,Damage,Platinum,eichenwalde,아이헨발데,2026-04-26,51.2,8.0,0.8304293217078298,2.1972245773362196,0.0580422960184106,0.5214745114320621,A
파라,Damage,Platinum,eichenwalde,아이헨발데,2026-04-26,55.5,9.0,2.034881373629303,2.302585092994046,0.2283852592136717,1.3122829278630506,S
프레야,Damage,Platinum,eichenwalde,아이헨발데,2026-04-26,44.7,3.4,-0.9902540125920726,1.4816045409242156,-1.098945563838048,-1.0337306330904628,C
한조,Damage,Platinum,eichenwalde,아이헨발데,2026-04-26,47.6,8.3,-0.1779491403659626,2.2300144001592104,0.1110556620544656,-0.0623472193977913,B
해저드,Tank,Platinum,eichenwalde,아이헨발데,2026-04-26,54.8,5.4,1.8388077837816204,1.8562979903656265,-0.493155130209295,0.9060226181852542,S
시에라,Damage,Gold,eichenwalde,아이헨발데,2026-04-26,51.0,26.8,0.8528748586929545,3.325036020696591,1.8354400448385635,1.2459009331511983,S
라마트라,Tank,Gold,eichenwalde,아이헨발데,2026-04-26,47.5,7.0,-0.3218023193679411,2.0794415416798357,-0.1299408247698167,-0.2450577215286914,B
D.VA,Tank,Gold,eichenwalde,아이헨발데,2026-04-26,47.4,7.4,-0.3553645244553957,2.128231705849268,-0.0529564956811485,-0.2344013129456968,B
겐지,Damage,Gold,eichenwalde,아이헨발데,2026-04-26,52.7,14.2,1.4234323451796762,2.7212954278522306,0.8828184401578903,1.207186783170962,S
도미나,Tank,Gold,eichenwalde,아이헨발데,2026-04-26,50.4,7.3,0.6515016281682291,2.1162555148025524,-0.0718533173759348,0.3621596499505635,A
둠피스트,Tank,Gold,eichenwalde,아이헨발데,2026-04-26,51.2,4.0,0.919999268867864,1.6094379124341005,-0.8715434547808738,0.2033821794083687,A
라이프위버,Support,Gold,eichenwalde,아이헨발데,2026-04-26,46.3,6.9,-0.724548780417392,2.066862759472976,-0.1497884544187916,-0.4946446500179518,C
라인하르트,Tank,Gold,eichenwalde,아이헨발데,2026-04-26,49.0,10.0,0.1816307569438713,2.3978952727983707,0.3725364112322546,0.2579930186592246,A
레킹볼,Tank,Gold,eichenwalde,아이헨발데,2026-04-26,49.5,2.7,0.3494417823811421,1.308332819650179,-1.346646868506919,-0.3289936779740823,B
로드호그,Tank,Gold,eichenwalde,아이헨발데,2026-04-26,40.5,5.7,-2.6711566754897325,1.9021075263969205,-0.4097500941903129,-1.7665940429699645,C
루시우,Support,Gold,eichenwalde,아이헨발데,2026-04-26,48.8,4.8,0.114506346768962,1.7578579175523736,-0.6373566117588212,-0.1862388366421513,B
리퍼,Damage,Gold,eichenwalde,아이헨발데,2026-04-26,50.9,12.3,0.8193126536055,2.5877640352277083,0.6721238288879641,0.7604371237184856,S
마우가,Tank,Gold,eichenwalde,아이헨발데,2026-04-26,47.4,4.6,-0.3553645244553957,1.7227665977411035,-0.6927260034896047,-0.4903091160690793,C
메르시,Support,Gold,eichenwalde,아이헨발데,2026-04-26,44.6,9.5,-1.2951062669041111,2.3513752571634776,0.2991340717687127,-0.6574101314349817,C
메이,Damage,Gold,eichenwalde,아이헨발데,2026-04-26,47.8,6.4,-0.2211157041055795,2.0014800002101243,-0.2529536710460005,-0.2338508908817479,B
모이라,Support,Gold,eichenwalde,아이헨발데,2026-04-26,45.1,15.8,-1.1272952414668405,2.8213788864092133,1.0407367017797702,-0.2600824641681961,B
미즈키,Support,Gold,eichenwalde,아이헨발데,2026-04-26,50.3,10.0,0.6179394230807745,2.3978952727983707,0.3725364112322546,0.5197782183413666,A
바스티온,Damage,Gold,eichenwalde,아이헨발데,2026-04-26,46.2,8.0,-0.7581109855048442,2.1972245773362196,0.0559049933861775,-0.4325045939484355,C
바티스트,Support,Gold,eichenwalde,아이헨발데,2026-04-26,41.9,6.1,-2.2012858042653747,1.9600947840472696,-0.3182539862780397,-1.4480730770704406,C
벤데타,Damage,Gold,eichenwalde,아이헨발데,2026-04-26,46.3,2.2,-0.724548780417392,1.1631508098056809,-1.5757245896805965,-1.0650191041226738,C
벤처,Damage,Gold,eichenwalde,아이헨발데,2026-04-26,49.6,2.8,0.3830039874685967,1.33500106673234,-1.3045679547639466,-0.2920247894244205,B
브리기테,Support,Gold,eichenwalde,아이헨발데,2026-04-26,46.2,2.6,-0.7581109855048442,1.2809338454620642,-1.3898787715246026,-1.0108180999127476,C
소전,Damage,Gold,eichenwalde,아이헨발데,2026-04-26,43.3,10.0,-1.731414933041017,2.3978952727983707,0.3725364112322546,-0.8898343953317082,C
솔저: 76,Damage,Gold,eichenwalde,아이헨발데,2026-04-26,44.5,15.4,-1.328668471991566,2.797281334830153,1.002714000430554,-0.3961154830227179,B
솜브라,Damage,Gold,eichenwalde,아이헨발데,2026-04-26,47.2,2.3,-0.4224889346303026,1.1939224684724346,-1.5271710433309875,-0.8643617781105768,C
시그마,Tank,Gold,eichenwalde,아이헨발데,2026-04-26,51.6,14.4,1.05424808921768,2.7343675094195836,0.903444429973385,0.993926625519962,S
시메트라,Damage,Gold,eichenwalde,아이헨발데,2026-04-26,51.5,4.3,1.020685884130225,1.667706820558076,-0.7796029402321659,0.3005703543852687,A
아나,Support,Gold,eichenwalde,아이헨발데,2026-04-26,49.8,48.4,0.4501283976435036,3.899950424193877,2.742577792581165,1.3671081556185682,S
안란,Damage,Gold,eichenwalde,아이헨발데,2026-04-26,52.2,8.3,1.2556213197424055,2.2300144001592104,0.1076429318402926,0.7964299645815603,S
애쉬,Damage,Gold,eichenwalde,아이헨발데,2026-04-26,47.2,7.9,-0.4224889346303026,2.186051276738094,0.0382750250330149,-0.2381833507649756,B
에코,Damage,Gold,eichenwalde,아이헨발데,2026-04-26,51.8,5.3,1.1213724993925869,1.840549633397487,-0.506880185333611,0.4700714255021077,A
엠레,Damage,Gold,eichenwalde,아이헨발데,2026-04-26,48.2,15.6,-0.086866883755761,2.8094026953624973,1.021839880084983,0.3566158217805366,A
오리사,Tank,Gold,eichenwalde,아이헨발데,2026-04-26,44.6,12.2,-1.2951062669041111,2.580216829592325,0.6602153515908492,-0.5129776195061271,C
우양,Support,Gold,eichenwalde,아이헨발데,2026-04-26,50.3,10.5,0.6179394230807745,2.4423470353692043,0.4426753250190706,0.5478337838560929,S
위도우메이커,Damage,Gold,eichenwalde,아이헨발데,2026-04-26,45.7,1.6,-0.9259220109421152,0.9555114450274363,-1.9033516321791597,-1.316893859436933,C
윈스턴,Tank,Gold,eichenwalde,아이헨발데,2026-04-26,49.8,8.5,0.4501283976435036,2.2512917986064953,0.1412158101468336,0.3265633626448356,A
일리아리,Support,Gold,eichenwalde,아이헨발데,2026-04-26,52.3,16.8,1.2891835248298578,2.8791984572980396,1.1319682224939336,1.226297403895488,S
자리야,Tank,Gold,eichenwalde,아이헨발데,2026-04-26,49.7,10.3,0.4165661925560514,2.424802725718295,0.4149927596743674,0.4159368194033778,A
정커퀸,Tank,Gold,eichenwalde,아이헨발데,2026-04-26,51.1,1.8,0.8864370637804092,1.0296194171811583,-1.7864192009505229,-0.1827054421119637,B
정크랫,Damage,Gold,eichenwalde,아이헨발데,2026-04-26,46.6,7.9,-0.6238621651550281,2.186051276738094,0.0382750250330149,-0.3590072890798109,B
제트팩 캣,Support,Gold,eichenwalde,아이헨발데,2026-04-26,50.4,5.2,0.6515016281682291,1.824549292051046,-0.5321265759681635,0.178050346513672,A
젠야타,Support,Gold,eichenwalde,아이헨발데,2026-04-26,50.8,12.9,0.7857504485180453,2.631888840136646,0.7417468473776452,0.7681490080618852,S
주노,Support,Gold,eichenwalde,아이헨발데,2026-04-26,46.9,6.6,-0.5231755498926666,2.028148247292285,-0.2108747573030283,-0.3982552328568112,B
캐서디,Damage,Gold,eichenwalde,아이헨발데,2026-04-26,44.5,17.2,-1.328668471991566,2.9014215940827497,1.1670333489336695,-0.3303877436214717,B
키리코,Support,Gold,eichenwalde,아이헨발데,2026-04-26,48.4,43.7,-0.0197424735808541,3.7999735016195233,2.5848276304376556,1.0220855680265497,S
토르비욘,Damage,Gold,eichenwalde,아이헨발데,2026-04-26,51.7,6.1,1.0878102943051349,1.9600947840472696,-0.3182539862780397,0.5253845820718649,S
트레이서,Damage,Gold,eichenwalde,아이헨발데,2026-04-26,48.9,5.9,0.1480685518564166,1.9315214116032136,-0.3633389320832527,-0.056494441719451,A
파라,Damage,Gold,eichenwalde,아이헨발데,2026-04-26,53.5,8.4,1.6919299858793089,2.2407096892759584,0.1245186622478167,1.064965456426712,S
프레야,Damage,Gold,eichenwalde,아이헨발데,2026-04-26,46.7,3.1,-0.5902999600675735,1.410986973710262,-1.1846723944912834,-0.8280489338370575,C
한조,Damage,Gold,eichenwalde,아이헨발데,2026-04-26,47.9,7.8,-0.1875534990181249,2.174751721484161,0.0204458437823934,-0.1043537618979175,A
해저드,Tank,Gold,eichenwalde,아이헨발데,2026-04-26,53.7,4.0,1.759054396054218,1.6094379124341005,-0.8715434547808738,0.7068152557201812,S
시에라,Damage,Diamond,eichenwalde,아이헨발데,2026-04-26,46.7,19.8,-0.4207935200060603,3.0349529867072724,1.3881750347317323,0.3027939018890567,A
라마트라,Tank,Diamond,eichenwalde,아이헨발데,2026-04-26,48.2,4.7,-0.0787031450808343,1.7404661748405046,-0.606227175988369,-0.2897127574438482,B
D.VA,Tank,Diamond,eichenwalde,아이헨발데,2026-04-26,48.6,5.2,0.0125209548992255,1.824549292051046,-0.4766812020072908,-0.183159907863381,B
겐지,Damage,Diamond,eichenwalde,아이헨발데,2026-04-26,52.8,18.1,0.9703740046898572,2.9496883350525844,1.2568086830644192,1.084947876039682,S
도미나,Tank,Diamond,eichenwalde,아이헨발데,2026-04-26,55.0,5.5,1.472106554580189,1.8718021769015911,-0.4038791795031561,0.7217122609468509,S
둠피스트,Tank,Diamond,eichenwalde,아이헨발데,2026-04-26,55.0,8.6,1.472106554580189,2.26176309847379,0.1969295092748099,0.9620357364580374,S
라이프위버,Support,Diamond,eichenwalde,아이헨발데,2026-04-26,44.0,6.3,-1.0365561948714677,1.9878743481543455,-0.2250480065414641,-0.7119529195394663,C
라인하르트,Tank,Diamond,eichenwalde,아이헨발데,2026-04-26,41.9,8.3,-1.5154827197667842,2.2300144001592104,0.1480146238347862,-0.850083782326156,C
레킹볼,Tank,Diamond,eichenwalde,아이헨발데,2026-04-26,47.2,3.4,-0.306763395030985,1.4816045409242156,-1.0050525716745171,-0.586079065688398,B
로드호그,Tank,Diamond,eichenwalde,아이헨발데,2026-04-26,37.2,5.5,-2.587365894532491,1.8718021769015911,-0.4038791795031561,-1.7139712085207568,C
루시우,Support,Diamond,eichenwalde,아이헨발데,2026-04-26,45.0,3.3,-0.808495944921317,1.4586150226995167,-1.0404722805123456,-0.9012864791577284,C
리퍼,Damage,Diamond,eichenwalde,아이헨발데,2026-04-26,54.1,10.0,1.2668523296250538,2.3978952727983707,0.4066669179020524,0.9227781649358532,S
마우가,Tank,Diamond,eichenwalde,아이헨발데,2026-04-26,52.4,4.9,0.8791499047097971,1.7749523509116738,-0.5530946873719446,0.3062520678771004,A
메르시,Support,Diamond,eichenwalde,아이헨발데,2026-04-26,46.2,7.4,-0.5348236449811357,2.128231705849268,-0.0088009023520424,-0.3244145479294983,B
메이,Damage,Diamond,eichenwalde,아이헨발데,2026-04-26,46.7,4.5,-0.4207935200060603,1.7047480922384253,-0.6612576500351004,-0.5169791720176764,B
모이라,Support,Diamond,eichenwalde,아이헨발데,2026-04-26,44.5,5.9,-0.9225260698963924,1.9315214116032136,-0.3118703829518267,-0.678263795118566,C
미즈키,Support,Diamond,eichenwalde,아이헨발데,2026-04-26,45.1,7.0,-0.7856899199263015,2.0794415416798357,-0.0839713949278504,-0.5050025099269211,B
바스티온,Damage,Diamond,eichenwalde,아이헨발데,2026-04-26,42.5,4.0,-1.3786465697966934,1.6094379124341005,-0.8081010412255858,-1.1504283583682504,C
